date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:26	97392/97392	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-17c70%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-58812.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-58812.jpg	(from http://latentfaces.localhost:8080/news)
09:32:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:32:26%20GMT	http://latentfaces.localhost:8080/?p=9	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/indexb5fb.html	(from http://latentfaces.localhost:8080/shop)
09:32:29	2162/2162	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:29%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fblog	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed3570.json	(from http://latentfaces.localhost:8080/blog)
09:32:32	2317/2317	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:32:31%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fblog&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed96d5	(from http://latentfaces.localhost:8080/blog)
09:32:35	5217/5217	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:34%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/7.json	(from http://latentfaces.localhost:8080/blog)
09:32:37	236617/236617	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-39c49%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-653616-1.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-653616-1.jpg	(from http://latentfaces.localhost:8080/shop)
09:32:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:32:37%20GMT	http://latentfaces.localhost:8080/?p=7	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/indexc4f7.html	(from http://latentfaces.localhost:8080/blog)
09:32:37	2210/2210	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:37%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Ffront-page%2Fhttp-feymore-com	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedc5f9.json	(from http://latentfaces.localhost:8080/front-page/http-feymore-com)
09:32:39	2363/2363	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:32:39%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Ffront-page%2Fhttp-feymore-com&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed526a	(from http://latentfaces.localhost:8080/front-page/http-feymore-com)
09:32:41	3087/3087	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:41%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/1823	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/1823.json	(from http://latentfaces.localhost:8080/front-page/http-feymore-com)
09:32:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:32:44%20GMT	http://latentfaces.localhost:8080/?p=1823	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index20fc.html	(from http://latentfaces.localhost:8080/front-page/http-feymore-com)
09:32:47	2182/2182	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:46%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fcheckout	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed16ad.json	(from http://latentfaces.localhost:8080/checkout)
09:32:47	108160/108160	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-1a680%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/01/cropped-717753-ghost-wallpapers-1920x1080-desktop-1.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/01/cropped-717753-ghost-wallpapers-1920x1080-desktop-1.jpg	(from http://latentfaces.localhost:8080/front-page/http-feymore-com)
09:32:49	2337/2337	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:32:48%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fcheckout&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedcfd9	(from http://latentfaces.localhost:8080/checkout)
09:32:52	1635/1635	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:51%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/11.json	(from http://latentfaces.localhost:8080/checkout)
09:32:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:32:53%20GMT	http://latentfaces.localhost:8080/?p=11	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index5757.html	(from http://latentfaces.localhost:8080/checkout)
09:32:54	2177/2177	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:53%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fcontact	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed64a2.json	(from http://latentfaces.localhost:8080/contact)
09:32:56	2332/2332	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:32:56%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fcontact&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedd016	(from http://latentfaces.localhost:8080/contact)
09:32:59	4200/4200	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:32:58%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/63	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/63.json	(from http://latentfaces.localhost:8080/contact)
09:33:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:00%20GMT	http://latentfaces.localhost:8080/?p=63	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index2cce.html	(from http://latentfaces.localhost:8080/contact)
09:33:01	2317/2317	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:01%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fabout	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed9bb6.json	(from http://latentfaces.localhost:8080/about)
09:33:04	2510/2510	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:03%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fabout&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedc62f	(from http://latentfaces.localhost:8080/about)
09:33:06	4508/4508	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:05%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/66	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/66.json	(from http://latentfaces.localhost:8080/about)
09:33:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:08%20GMT	http://latentfaces.localhost:8080/?p=66	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index4f61.html	(from http://latentfaces.localhost:8080/about)
09:33:09	2172/2172	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:09%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fbasket	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embede326.json	(from http://latentfaces.localhost:8080/basket)
09:33:11	2327/2327	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:11%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fbasket&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedb561	(from http://latentfaces.localhost:8080/basket)
09:33:14	1623/1623	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:13%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/10	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/10.json	(from http://latentfaces.localhost:8080/basket)
09:33:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:16%20GMT	http://latentfaces.localhost:8080/?p=10	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index64b4.html	(from http://latentfaces.localhost:8080/basket)
09:33:17	2192/2192	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:16%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fmy-account	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed91f4.json	(from http://latentfaces.localhost:8080/my-account)
09:33:18	2347/2347	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:18%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fmy-account&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed82fc	(from http://latentfaces.localhost:8080/my-account)
09:33:19	49471/49471	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-c13f%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-275667.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-275667.jpg	(from http://latentfaces.localhost:8080/basket)
09:33:20	278012/278012	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-43dfc%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/01/388485.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/01/388485.jpg	(from http://latentfaces.localhost:8080/about)
09:33:20	1645/1645	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:20%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/12	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/12.json	(from http://latentfaces.localhost:8080/my-account)
09:33:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:22%20GMT	http://latentfaces.localhost:8080/?p=12	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index678b.html	(from http://latentfaces.localhost:8080/my-account)
09:33:23	2247/2247	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:22%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fpurchase-confirmation	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed426c.json	(from http://latentfaces.localhost:8080/purchase-confirmation)
09:33:24	2402/2402	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:24%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fpurchase-confirmation&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed4450	(from http://latentfaces.localhost:8080/purchase-confirmation)
09:33:26	1657/1657	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:26%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/2708	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/2708.json	(from http://latentfaces.localhost:8080/purchase-confirmation)
09:33:28	53775/53775	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-d20f%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-568005-1.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-568005-1.jpg	(from http://latentfaces.localhost:8080/purchase-confirmation)
09:33:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:29%20GMT	http://latentfaces.localhost:8080/?p=2708	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index8881.html	(from http://latentfaces.localhost:8080/purchase-confirmation)
09:33:29	2222/2222	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:29%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fpurchase-history	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed1ba2.json	(from http://latentfaces.localhost:8080/purchase-history)
09:33:31	2377/2377	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:31%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Fpurchase-history&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed834d	(from http://latentfaces.localhost:8080/purchase-history)
09:33:34	1589/1589	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:33%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/2710	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/2710.json	(from http://latentfaces.localhost:8080/purchase-history)
09:33:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:35%20GMT	http://latentfaces.localhost:8080/?p=2710	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index0042.html	(from http://latentfaces.localhost:8080/purchase-history)
09:33:35	2232/2232	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:35%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Ftransaction-failed	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedaa38.json	(from http://latentfaces.localhost:8080/transaction-failed)
09:33:37	2387/2387	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:33:37%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2Ftransaction-failed&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embeddd13	(from http://latentfaces.localhost:8080/transaction-failed)
09:33:40	1693/1693	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:33:39%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/pages/2709	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/pages/2709.json	(from http://latentfaces.localhost:8080/transaction-failed)
09:33:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:33:42%20GMT	http://latentfaces.localhost:8080/?p=2709	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/index816a.html	(from http://latentfaces.localhost:8080/transaction-failed)
09:33:55	94025/94025	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:33:45%20GMT	http://latentfaces.localhost:8080/2021	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2021.html	(from http://latentfaces.localhost:8080/2021/05)
09:33:56	97170/97170	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:33:47%20GMT	http://latentfaces.localhost:8080/2021/05/2657	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2021/05/2657.html	(from http://latentfaces.localhost:8080/2021/05)
09:34:03	154640/154640	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-25c10%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-242291.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-242291.jpg	(from http://latentfaces.localhost:8080/2021/05)
09:34:03	93743/93743	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:33:57%20GMT	http://latentfaces.localhost:8080/2019	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019.html	(from http://latentfaces.localhost:8080/2019/10)
09:34:08	105886/105886	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:33:59%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world.html	(from http://latentfaces.localhost:8080/2019/10)
09:34:10	120034/120034	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-1d4e2%22	http://latentfaces.localhost:8080/wp-content/uploads/2021/05/02-Thule-mp3-image-1024x576.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2021/05/02-Thule-mp3-image-1024x576.jpg	(from http://latentfaces.localhost:8080/2021/05)
09:34:11	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2027%20Aug%202026%2003:34:11%20GMT	http://latentfaces.localhost:8080/xmlrpc.php	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/xmlrpc.php	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:13	788/788	---MC-	200	added ('OK')	application/rss+xml	etag:%2269b9963a2071a08067bc9c52bb9785c8%22	http://latentfaces.localhost:8080/2021/05/2657/feed	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2021/05/2657/feed	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:15	2332/2332	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:34:14%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2F2021%2F05%2F2657	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embedc760.json	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:16	2514/2514	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:34:16%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2F2021%2F05%2F2657&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embede6cf	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:17	197110/197110	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-301f6%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/04/cropped-103338.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/04/cropped-103338.jpg	(from http://latentfaces.localhost:8080/2021)
09:34:18	2292/2292	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:34:17%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/posts/2657	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/posts/2657.json	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:34:20%20GMT	http://latentfaces.localhost:8080/?p=2657	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/indexb2a0.html	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:25	5046/5046	---MC-	200	added ('OK')	application/rss+xml	etag:%2269b9963a2071a08067bc9c52bb9785c8%22	http://latentfaces.localhost:8080/2019/10/hello-world/feed	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world/feed	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:27	95710/95710	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:20%20GMT	http://latentfaces.localhost:8080/author/rahidafey	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/author/rahidafey.html	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:28	2220/2220	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:34:27%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2F2019%2F10%2Fhello-world	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed7c3d.json	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:29	2371/2371	---MC-	200	added ('OK')	text/xml	date:Thu,%2027%20Aug%202026%2003:34:29%20GMT	http://latentfaces.localhost:8080/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flatentfaces.localhost%3A8080%2F2019%2F10%2Fhello-world&format=xml	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/oembed/1.0/embed3289	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:31	2067/2067	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:34:30%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/posts/1.json	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Aug%202026%2003:34:32%20GMT	http://latentfaces.localhost:8080/?p=1	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/indexcff1.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:40	105928/105928	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:32%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=1	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world6809.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:41	118540/118540	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-1cf0c%22	http://latentfaces.localhost:8080/wp-content/uploads/2019/10/cropped-dark-fantasy-landscape-wallpaper-wide-1280x720-2.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2019/10/cropped-dark-fantasy-landscape-wallpaper-wide-1280x720-2.jpg	(from http://latentfaces.localhost:8080/2019)
09:34:43	105985/105985	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:34%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=2034	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world580c.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:51	105977/105977	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:41%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=5827	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-worldbec0.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:54	105921/105921	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:43%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=5829	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world1f71.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:55	105918/105918	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202026%2003:34:44%20GMT	http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=5830	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/2019/10/hello-world5f36.html	(from http://latentfaces.localhost:8080/2019/10/hello-world)
09:34:56	278913/278913	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-44181%22	http://latentfaces.localhost:8080/wp-content/uploads/2021/05/02-Thule-mp3-image.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2021/05/02-Thule-mp3-image.jpg	(from http://latentfaces.localhost:8080/2021/05/2657)
09:34:58	2841/2841	---MC-	200	added ('OK')	application/rss+xml	etag:%2269b9963a2071a08067bc9c52bb9785c8%22	http://latentfaces.localhost:8080/author/rahidafey/feed	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/author/rahidafey/feed	(from http://latentfaces.localhost:8080/author/rahidafey)
09:35:00	749/749	---MC-	200	added ('OK')	application/json	date:Thu,%2027%20Aug%202026%2003:35:00%20GMT	http://latentfaces.localhost:8080/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-json/wp/v2/users/1.json	(from http://latentfaces.localhost:8080/author/rahidafey)
09:35:22	169579/169579	---M--	200	added ('OK')	image/jpeg	etag:%22646dedbd-2966b%22	http://latentfaces.localhost:8080/wp-content/uploads/2020/01/cropped-1460394-cool-halloween-skeleton-wallpaper-1920x1200-smartphone-6.jpg	C:/My%20Web%20Sites/nightofyellowmoon/latentfaces.localhost_8080/wp-content/uploads/2020/01/cropped-1460394-cool-halloween-skeleton-wallpaper-1920x1200-smartphone-6.jpg	(from http://latentfaces.localhost:8080/2019/10/hello-world?replytocom=2034)
